time,consumption_power
2024-05-13 04:24:56.329,1150.000000000
2024-05-13 04:24:58.829,1151.000000000
2024-05-13 04:25:01.330,1165.000000000
2024-05-13 04:25:03.832,1190.000000000
2024-05-13 04:25:06.334,1330.000000000
2024-05-13 04:25:08.833,1332.000000000
2024-05-13 04:25:11.337,1344.000000000
2024-05-13 04:25:13.837,1334.000000000
2024-05-13 04:25:16.336,1340.000000000
2024-05-13 04:25:18.836,1137.000000000
2024-05-13 04:25:21.531,1143.000000000
2024-05-13 04:25:24.030,1135.000000000
2024-05-13 04:25:26.530,1321.000000000
2024-05-13 04:25:29.030,1349.000000000
2024-05-13 04:25:31.531,1359.000000000
2024-05-13 04:25:34.031,1313.000000000
2024-05-13 04:25:36.530,1315.000000000
2024-05-13 04:25:39.029,1131.000000000
2024-05-13 04:25:41.530,1157.000000000
2024-05-13 04:25:44.029,1130.000000000
2024-05-13 04:25:46.528,1338.000000000
2024-05-13 04:25:49.028,1314.000000000
2024-05-13 04:25:51.528,1317.000000000
2024-05-13 04:25:54.028,1173.000000000
2024-05-13 04:25:56.528,1176.000000000
2024-05-13 04:25:59.029,1162.000000000
2024-05-13 04:26:01.532,1132.000000000
2024-05-13 04:26:04.365,1142.000000000
2024-05-13 04:26:06.864,1209.000000000
2024-05-13 04:26:09.363,1175.000000000
2024-05-13 04:26:11.863,1173.000000000
2024-05-13 04:26:14.363,1178.000000000
2024-05-13 04:26:16.864,1174.000000000
2024-05-13 04:26:19.747,1168.000000000
2024-05-13 04:26:22.247,1163.000000000
2024-05-13 04:26:24.747,1387.000000000
2024-05-13 04:26:27.247,1375.000000000
2024-05-13 04:26:29.746,1376.000000000
2024-05-13 04:26:32.249,1203.000000000
2024-05-13 04:26:34.749,1174.000000000
2024-05-13 04:26:37.247,1170.000000000
2024-05-13 04:26:40.117,1190.000000000
2024-05-13 04:26:42.616,1186.000000000
2024-05-13 04:26:45.116,1403.000000000
2024-05-13 04:26:47.644,1380.000000000
2024-05-13 04:26:50.143,1401.000000000
2024-05-13 04:26:52.643,1233.000000000
2024-05-13 04:26:55.142,1213.000000000
2024-05-13 04:26:57.641,1197.000000000
2024-05-13 04:27:00.514,1166.000000000
2024-05-13 04:27:03.053,1411.000000000
2024-05-13 04:27:05.554,1415.000000000
2024-05-13 04:27:08.053,1402.000000000
2024-05-13 04:27:10.552,1397.000000000
2024-05-13 04:27:13.052,1203.000000000
2024-05-13 04:27:15.553,1222.000000000
2024-05-13 04:27:18.053,1191.000000000
2024-05-13 04:27:20.903,1207.000000000
2024-05-13 04:27:23.403,1360.000000000
2024-05-13 04:27:25.903,1393.000000000
2024-05-13 04:27:28.403,1410.000000000
2024-05-13 04:27:30.910,1407.000000000
2024-05-13 04:27:33.410,1214.000000000
2024-05-13 04:27:35.910,1198.000000000
2024-05-13 04:27:38.409,1211.000000000
2024-05-13 04:27:40.910,1180.000000000
2024-05-13 04:27:43.410,1291.000000000
2024-05-13 04:27:45.911,1373.000000000
2024-05-13 04:27:48.410,1413.000000000
2024-05-13 04:27:50.912,1404.000000000
2024-05-13 04:27:53.411,1391.000000000
2024-05-13 04:27:55.944,1413.000000000
2024-05-13 04:27:58.443,1228.000000000
2024-05-13 04:28:01.104,1168.000000000
2024-05-13 04:28:03.604,1164.000000000
2024-05-13 04:28:06.104,1185.000000000
2024-05-13 04:28:08.604,1175.000000000
2024-05-13 04:28:11.103,1373.000000000
2024-05-13 04:28:13.602,1376.000000000
2024-05-13 04:28:16.102,1176.000000000
2024-05-13 04:28:18.601,1162.000000000
2024-05-13 04:28:21.102,1183.000000000
2024-05-13 04:28:23.604,1168.000000000
2024-05-13 04:28:26.104,1146.000000000
2024-05-13 04:28:28.604,1149.000000000
2024-05-13 04:28:31.103,1352.000000000
2024-05-13 04:28:33.603,1359.000000000
2024-05-13 04:28:36.102,1369.000000000
2024-05-13 04:28:38.601,1359.000000000
2024-05-13 04:28:41.100,1158.000000000
2024-05-13 04:28:43.599,1129.000000000
2024-05-13 04:28:46.099,1127.000000000
2024-05-13 04:28:48.599,1128.000000000
2024-05-13 04:28:51.100,1326.000000000
2024-05-13 04:28:53.599,1343.000000000
2024-05-13 04:28:56.099,1125.000000000
2024-05-13 04:28:58.599,1151.000000000
2024-05-13 04:29:01.098,1149.000000000
2024-05-13 04:29:03.597,1137.000000000
2024-05-13 04:29:06.096,1159.000000000
2024-05-13 04:29:08.596,1141.000000000
2024-05-13 04:29:11.095,1135.000000000
2024-05-13 04:29:13.595,1149.000000000
2024-05-13 04:29:16.095,1125.000000000
2024-05-13 04:29:18.594,1134.000000000
2024-05-13 04:29:21.438,1118.000000000
2024-05-13 04:29:23.938,1123.000000000
2024-05-13 04:29:26.438,1111.000000000
2024-05-13 04:29:28.936,1112.000000000
2024-05-13 04:29:31.435,1113.000000000
2024-05-13 04:29:33.935,1101.000000000
2024-05-13 04:29:36.435,1295.000000000
2024-05-13 04:29:38.935,1318.000000000
2024-05-13 04:29:41.434,1336.000000000
2024-05-13 04:29:43.934,1317.000000000
2024-05-13 04:29:46.435,1314.000000000
2024-05-13 04:29:48.935,1314.000000000
2024-05-13 04:29:51.435,1310.000000000
2024-05-13 04:29:53.936,1124.000000000
2024-05-13 04:29:56.437,1141.000000000
2024-05-13 04:29:58.937,1127.000000000
2024-05-13 04:30:01.450,1126.000000000
2024-05-13 04:30:03.952,1158.000000000
2024-05-13 04:30:06.456,1150.000000000
2024-05-13 04:30:08.955,1138.000000000
2024-05-13 04:30:11.454,1135.000000000
2024-05-13 04:30:13.954,1142.000000000
2024-05-13 04:30:16.454,1130.000000000
2024-05-13 04:30:18.954,1137.000000000
2024-05-13 04:30:21.534,1327.000000000
2024-05-13 04:30:24.034,1338.000000000
2024-05-13 04:30:26.535,1331.000000000
2024-05-13 04:30:29.035,1340.000000000
2024-05-13 04:30:31.536,1336.000000000
2024-05-13 04:30:34.037,1337.000000000
2024-05-13 04:30:36.536,1163.000000000
2024-05-13 04:30:39.036,1138.000000000
2024-05-13 04:30:41.535,1128.000000000
2024-05-13 04:30:44.034,1127.000000000
2024-05-13 04:30:46.534,1106.000000000
2024-05-13 04:30:49.035,1121.000000000
2024-05-13 04:30:51.534,1151.000000000
2024-05-13 04:30:54.035,1113.000000000
2024-05-13 04:30:56.534,1134.000000000
2024-05-13 04:30:59.034,1129.000000000
2024-05-13 04:31:01.533,1294.000000000
2024-05-13 04:31:04.034,1332.000000000
2024-05-13 04:31:06.533,1360.000000000
2024-05-13 04:31:09.048,1127.000000000
2024-05-13 04:31:11.547,1163.000000000
2024-05-13 04:31:14.048,1135.000000000
2024-05-13 04:31:16.548,1153.000000000
2024-05-13 04:31:19.048,1132.000000000
2024-05-13 04:31:21.548,1128.000000000
2024-05-13 04:31:24.047,1115.000000000
2024-05-13 04:31:26.546,1118.000000000
2024-05-13 04:31:29.045,1114.000000000
2024-05-13 04:31:31.545,1119.000000000
2024-05-13 04:31:34.044,1125.000000000
2024-05-13 04:31:36.543,1138.000000000
2024-05-13 04:31:39.043,1142.000000000
2024-05-13 04:31:41.543,1126.000000000
2024-05-13 04:31:44.043,1132.000000000
2024-05-13 04:31:46.542,1326.000000000
2024-05-13 04:31:49.047,1130.000000000
2024-05-13 04:31:51.546,1129.000000000
2024-05-13 04:31:54.045,1129.000000000
2024-05-13 04:31:56.546,1134.000000000
2024-05-13 04:31:59.046,1121.000000000
2024-05-13 04:32:01.556,1134.000000000
2024-05-13 04:32:04.055,1144.000000000
2024-05-13 04:32:06.555,1301.000000000
2024-05-13 04:32:09.054,1332.000000000
2024-05-13 04:32:11.553,1226.000000000
2024-05-13 04:32:14.052,1227.000000000
2024-05-13 04:32:16.553,1042.000000000
2024-05-13 04:32:19.056,1020.000000000
2024-05-13 04:32:22.199,1007.000000000
2024-05-13 04:32:24.699,1023.000000000
2024-05-13 04:32:27.199,1119.000000000
2024-05-13 04:32:29.698,1005.000000000
2024-05-13 04:32:32.198,1000.000000000
2024-05-13 04:32:34.712,1014.000000000
2024-05-13 04:32:37.214,1027.000000000
2024-05-13 04:32:40.409,1005.000000000
2024-05-13 04:32:42.909,1015.000000000
2024-05-13 04:32:45.409,1023.000000000
2024-05-13 04:32:47.908,1019.000000000
2024-05-13 04:32:50.408,1173.000000000
2024-05-13 04:32:52.908,1212.000000000
2024-05-13 04:32:55.407,1032.000000000
2024-05-13 04:32:57.908,1020.000000000
2024-05-13 04:33:00.790,1013.000000000
2024-05-13 04:33:03.290,1014.000000000
2024-05-13 04:33:05.824,1001.000000000
2024-05-13 04:33:08.405,1020.000000000
2024-05-13 04:33:10.906,1186.000000000
2024-05-13 04:33:13.406,1269.000000000
2024-05-13 04:33:15.906,1272.000000000
2024-05-13 04:33:18.411,1070.000000000
2024-05-13 04:33:20.910,1055.000000000
2024-05-13 04:33:23.435,1052.000000000
2024-05-13 04:33:27.590,1068.000000000
2024-05-13 04:33:30.091,1043.000000000
2024-05-13 04:33:32.624,1053.000000000
2024-05-13 04:33:35.123,1054.000000000
2024-05-13 04:33:37.635,1053.000000000
2024-05-13 04:33:41.642,1089.000000000
2024-05-13 04:33:45.495,1088.000000000
2024-05-13 04:33:48.021,1223.000000000
2024-05-13 04:33:52.875,1275.000000000
2024-05-13 04:33:55.374,1263.000000000
2024-05-13 04:33:57.875,1141.000000000
2024-05-13 04:34:09.790,1251.000000000
2024-05-13 04:34:12.290,1258.000000000
2024-05-13 04:34:14.791,1272.000000000
2024-05-13 04:34:17.291,1258.000000000
2024-05-13 04:34:20.317,1252.000000000
2024-05-13 04:34:22.817,1245.000000000
2024-05-13 04:34:25.318,1258.000000000
2024-05-13 04:34:27.817,1249.000000000
2024-05-13 04:34:30.317,1237.000000000
2024-05-13 04:34:32.817,1234.000000000
2024-05-13 04:34:35.317,1231.000000000
2024-05-13 04:34:37.816,1225.000000000
2024-05-13 04:34:40.599,1000.000000000
2024-05-13 04:34:43.100,1000.000000000
2024-05-13 04:34:45.600,988.000000000
2024-05-13 04:34:48.101,1010.000000000
2024-05-13 04:34:50.601,986.000000000
2024-05-13 04:34:53.101,1230.000000000
2024-05-13 04:34:55.601,1224.000000000
2024-05-13 04:34:58.105,1225.000000000
2024-05-13 04:35:00.783,1251.000000000
2024-05-13 04:35:03.282,1261.000000000
2024-05-13 04:35:05.782,1193.000000000
2024-05-13 04:35:08.281,1037.000000000
2024-05-13 04:35:10.784,1009.000000000
2024-05-13 04:35:13.283,1018.000000000
2024-05-13 04:35:15.785,1010.000000000
2024-05-13 04:35:18.285,1028.000000000
2024-05-13 04:35:20.973,1019.000000000
2024-05-13 04:35:23.473,1014.000000000
2024-05-13 04:35:25.973,1020.000000000
2024-05-13 04:35:28.472,1019.000000000
2024-05-13 04:35:30.974,1025.000000000
2024-05-13 04:35:33.474,1030.000000000
2024-05-13 04:35:35.973,1046.000000000
2024-05-13 04:35:38.472,1056.000000000
2024-05-13 04:35:40.973,1042.000000000
2024-05-13 04:35:43.473,1033.000000000
2024-05-13 04:35:45.973,1038.000000000
2024-05-13 04:35:48.474,1029.000000000
2024-05-13 04:35:50.975,1032.000000000
2024-05-13 04:35:53.475,1051.000000000
2024-05-13 04:35:55.976,1032.000000000
2024-05-13 04:35:58.477,1018.000000000
2024-05-13 04:36:01.000,1024.000000000
2024-05-13 04:36:03.499,1039.000000000
2024-05-13 04:36:06.811,1236.000000000
2024-05-13 04:36:09.312,1244.000000000
2024-05-13 04:36:11.815,1051.000000000
2024-05-13 04:36:14.315,1029.000000000
2024-05-13 04:36:16.816,1037.000000000
2024-05-13 04:36:19.333,1041.000000000
2024-05-13 04:36:22.123,1038.000000000
2024-05-13 04:36:24.623,1044.000000000
2024-05-13 04:36:27.122,1227.000000000
2024-05-13 04:36:29.622,1225.000000000
2024-05-13 04:36:32.122,1253.000000000
2024-05-13 04:36:34.623,1046.000000000
2024-05-13 04:36:37.123,1023.000000000
2024-05-13 04:36:39.707,1047.000000000
2024-05-13 04:36:42.208,1054.000000000
2024-05-13 04:36:44.707,1036.000000000
2024-05-13 04:36:47.207,1118.000000000
2024-05-13 04:36:49.707,1241.000000000
2024-05-13 04:36:52.208,1252.000000000
2024-05-13 04:36:54.711,1248.000000000
2024-05-13 04:36:57.211,1190.000000000
2024-05-13 04:36:59.989,1024.000000000
2024-05-13 04:37:02.496,1038.000000000
2024-05-13 04:37:04.997,1035.000000000
2024-05-13 04:37:07.497,1039.000000000
2024-05-13 04:37:09.997,1048.000000000
2024-05-13 04:37:12.498,1026.000000000
2024-05-13 04:37:14.998,1024.000000000
2024-05-13 04:37:17.498,1022.000000000
2024-05-13 04:37:20.254,1001.000000000
2024-05-13 04:37:22.753,1134.000000000
2024-05-13 04:37:25.252,1053.000000000
2024-05-13 04:37:27.752,1032.000000000
2024-05-13 04:37:30.253,1039.000000000
2024-05-13 04:37:32.752,1049.000000000
2024-05-13 04:37:35.251,1052.000000000
2024-05-13 04:37:37.750,1043.000000000
2024-05-13 04:37:40.488,1054.000000000
2024-05-13 04:37:42.987,1059.000000000
2024-05-13 04:37:45.487,996.000000000
2024-05-13 04:37:47.989,1037.000000000
2024-05-13 04:37:50.488,1173.000000000
2024-05-13 04:37:52.987,1220.000000000
2024-05-13 04:37:55.487,1210.000000000
2024-05-13 04:37:57.986,1222.000000000
2024-05-13 04:38:00.515,1234.000000000
2024-05-13 04:38:03.014,1076.000000000
2024-05-13 04:38:05.514,1036.000000000
2024-05-13 04:38:08.014,1028.000000000
2024-05-13 04:38:10.514,1037.000000000
2024-05-13 04:38:13.014,1037.000000000
2024-05-13 04:38:15.521,1040.000000000
2024-05-13 04:38:18.021,1198.000000000
2024-05-13 04:38:20.837,1235.000000000
2024-05-13 04:38:23.338,1223.000000000
2024-05-13 04:38:25.838,1071.000000000
2024-05-13 04:38:28.338,1048.000000000
2024-05-13 04:38:30.838,1046.000000000
2024-05-13 04:38:33.343,1046.000000000
2024-05-13 04:38:35.843,1033.000000000
2024-05-13 04:38:38.348,1229.000000000
2024-05-13 04:38:40.848,1231.000000000
2024-05-13 04:38:43.348,1246.000000000
2024-05-13 04:38:45.847,1253.000000000
2024-05-13 04:38:48.355,1218.000000000
2024-05-13 04:38:50.855,1243.000000000
2024-05-13 04:38:53.355,1257.000000000
2024-05-13 04:38:55.854,1247.000000000
2024-05-13 04:38:58.354,1224.000000000
2024-05-13 04:39:00.881,1232.000000000
2024-05-13 04:39:03.380,1243.000000000
2024-05-13 04:39:05.881,1054.000000000
2024-05-13 04:39:08.380,1024.000000000
2024-05-13 04:39:10.879,1022.000000000
2024-05-13 04:39:13.383,1021.000000000
2024-05-13 04:39:15.883,1032.000000000
2024-05-13 04:39:18.384,1037.000000000
2024-05-13 04:39:20.884,1231.000000000
2024-05-13 04:39:23.383,1269.000000000
2024-05-13 04:39:25.883,1061.000000000
2024-05-13 04:39:28.382,1034.000000000
2024-05-13 04:39:30.882,1020.000000000
2024-05-13 04:39:33.382,1028.000000000
2024-05-13 04:39:35.884,1042.000000000
2024-05-13 04:39:38.384,1024.000000000
2024-05-13 04:39:40.885,1227.000000000
2024-05-13 04:39:43.385,1216.000000000
2024-05-13 04:39:45.885,1059.000000000
2024-05-13 04:39:48.384,1059.000000000
2024-05-13 04:39:50.884,1015.000000000
2024-05-13 04:39:53.416,1058.000000000
2024-05-13 04:39:55.916,1064.000000000
2024-05-13 04:39:58.416,1065.000000000
2024-05-13 04:40:00.981,1245.000000000
2024-05-13 04:40:03.484,1210.000000000
2024-05-13 04:40:05.984,1229.000000000
2024-05-13 04:40:08.483,1022.000000000
2024-05-13 04:40:10.982,987.000000000
2024-05-13 04:40:13.482,1033.000000000
2024-05-13 04:40:15.981,1023.000000000
2024-05-13 04:40:18.480,1004.000000000
2024-05-13 04:40:20.980,1254.000000000
2024-05-13 04:40:23.480,1252.000000000
2024-05-13 04:40:25.979,1259.000000000
2024-05-13 04:40:28.479,1053.000000000
2024-05-13 04:40:30.979,1051.000000000
2024-05-13 04:40:33.485,1034.000000000
2024-05-13 04:40:35.985,1051.000000000
2024-05-13 04:40:38.485,1035.000000000
2024-05-13 04:40:40.984,1223.000000000
2024-05-13 04:40:43.483,1229.000000000
2024-05-13 04:40:45.982,1212.000000000
2024-05-13 04:40:48.482,1209.000000000
2024-05-13 04:40:50.982,1025.000000000
2024-05-13 04:40:53.482,1007.000000000
2024-05-13 04:40:55.982,993.000000000
2024-05-13 04:40:58.481,980.000000000
2024-05-13 04:41:00.980,1006.000000000
2024-05-13 04:41:03.486,1205.000000000
2024-05-13 04:41:05.987,1226.000000000
2024-05-13 04:41:08.486,1226.000000000
2024-05-13 04:41:10.986,1039.000000000
2024-05-13 04:41:13.486,1066.000000000
2024-05-13 04:41:15.988,1058.000000000
2024-05-13 04:41:18.488,1050.000000000
2024-05-13 04:41:21.357,1042.000000000
2024-05-13 04:41:23.857,1036.000000000
2024-05-13 04:41:26.356,1030.000000000
2024-05-13 04:41:28.857,1051.000000000
2024-05-13 04:41:31.357,1033.000000000
2024-05-13 04:41:33.864,1063.000000000
2024-05-13 04:41:36.364,1064.000000000
2024-05-13 04:41:38.863,1094.000000000
2024-05-13 04:41:41.362,1074.000000000
2024-05-13 04:41:43.861,1067.000000000
2024-05-13 04:41:46.360,1054.000000000
2024-05-13 04:41:48.859,1046.000000000
2024-05-13 04:41:51.364,1046.000000000
2024-05-13 04:41:53.864,1048.000000000
2024-05-13 04:41:56.363,1061.000000000
2024-05-13 04:41:58.863,1281.000000000
2024-05-13 04:42:01.362,1074.000000000
2024-05-13 04:42:03.865,1067.000000000
2024-05-13 04:42:06.366,1052.000000000
2024-05-13 04:42:08.865,1063.000000000
2024-05-13 04:42:11.368,1038.000000000
2024-05-13 04:42:13.869,1067.000000000
2024-05-13 04:42:16.386,1052.000000000
2024-05-13 04:42:18.884,1066.000000000
2024-05-13 04:42:21.384,1045.000000000
2024-05-13 04:42:23.884,1055.000000000
2024-05-13 04:42:26.383,1077.000000000
2024-05-13 04:42:28.883,1243.000000000
2024-05-13 04:42:31.383,1228.000000000
2024-05-13 04:42:33.884,1222.000000000
2024-05-13 04:42:36.383,1246.000000000
2024-05-13 04:42:38.883,1066.000000000
2024-05-13 04:42:41.382,1068.000000000
2024-05-13 04:42:43.895,1054.000000000
2024-05-13 04:42:46.394,1041.000000000
2024-05-13 04:42:48.895,1160.000000000
2024-05-13 04:42:51.395,1238.000000000
2024-05-13 04:42:53.895,1204.000000000
2024-05-13 04:42:56.395,1088.000000000
2024-05-13 04:42:58.901,1054.000000000
2024-05-13 04:43:01.401,1048.000000000
2024-05-13 04:43:03.904,1034.000000000
2024-05-13 04:43:06.404,1069.000000000
2024-05-13 04:43:08.903,1186.000000000
2024-05-13 04:43:11.407,1255.000000000
2024-05-13 04:43:13.907,1073.000000000
2024-05-13 04:43:16.406,1080.000000000
2024-05-13 04:43:18.906,1067.000000000
2024-05-13 04:43:21.605,1083.000000000
2024-05-13 04:43:24.105,1076.000000000
2024-05-13 04:43:26.604,1074.000000000
2024-05-13 04:43:29.104,1107.000000000
2024-05-13 04:43:31.611,1171.000000000
2024-05-13 04:43:34.110,1052.000000000
2024-05-13 04:43:36.610,1058.000000000
2024-05-13 04:43:39.114,1065.000000000
2024-05-13 04:43:41.614,1065.000000000
2024-05-13 04:43:44.113,1056.000000000
2024-05-13 04:43:46.612,1027.000000000
2024-05-13 04:43:49.112,1022.000000000
2024-05-13 04:43:51.612,1017.000000000
2024-05-13 04:43:54.111,1084.000000000
2024-05-13 04:43:56.612,1084.000000000
2024-05-13 04:43:59.112,1084.000000000
2024-05-13 04:44:01.612,1106.000000000
2024-05-13 04:44:04.113,1060.000000000
2024-05-13 04:44:06.612,1059.000000000
2024-05-13 04:44:09.112,1065.000000000
2024-05-13 04:44:11.612,1288.000000000
2024-05-13 04:44:14.111,1280.000000000
2024-05-13 04:44:16.610,1287.000000000
2024-05-13 04:44:19.109,1289.000000000
2024-05-13 04:44:21.608,1266.000000000
2024-05-13 04:44:24.108,1030.000000000
2024-05-13 04:44:26.609,1049.000000000
2024-05-13 04:44:29.109,1082.000000000
2024-05-13 04:44:31.608,1267.000000000
2024-05-13 04:44:34.108,1265.000000000
2024-05-13 04:44:36.608,1258.000000000
2024-05-13 04:44:39.108,1253.000000000
2024-05-13 04:44:41.608,1061.000000000
2024-05-13 04:44:44.107,1078.000000000
2024-05-13 04:44:46.607,1074.000000000
2024-05-13 04:44:49.105,1054.000000000
2024-05-13 04:44:51.606,1256.000000000
2024-05-13 04:44:54.106,1274.000000000
2024-05-13 04:44:56.605,1067.000000000
2024-05-13 04:44:59.105,1045.000000000
2024-05-13 04:45:01.690,1058.000000000
2024-05-13 04:45:04.192,1084.000000000
2024-05-13 04:45:06.692,1048.000000000
2024-05-13 04:45:09.192,1050.000000000
2024-05-13 04:45:11.692,1073.000000000
2024-05-13 04:45:14.191,1053.000000000
2024-05-13 04:45:16.690,1083.000000000
2024-05-13 04:45:19.191,1075.000000000
2024-05-13 04:45:21.690,1033.000000000
2024-05-13 04:45:24.189,1024.000000000
2024-05-13 04:45:26.689,1036.000000000
2024-05-13 04:45:29.202,1042.000000000
2024-05-13 04:45:31.701,1058.000000000
2024-05-13 04:45:34.200,1069.000000000
2024-05-13 04:45:36.699,1064.000000000
2024-05-13 04:45:39.198,1062.000000000
2024-05-13 04:45:41.697,1060.000000000
2024-05-13 04:45:44.196,1101.000000000
2024-05-13 04:45:46.701,1082.000000000
2024-05-13 04:45:49.201,1084.000000000
2024-05-13 04:45:51.701,1069.000000000
2024-05-13 04:45:54.203,1264.000000000
2024-05-13 04:45:56.702,1253.000000000
2024-05-13 04:45:59.202,1252.000000000
2024-05-13 04:46:01.701,1244.000000000
2024-05-13 04:46:04.200,1265.000000000
2024-05-13 04:46:06.699,1272.000000000
2024-05-13 04:46:09.199,1039.000000000
2024-05-13 04:46:11.698,1043.000000000
2024-05-13 04:46:14.197,1238.000000000
2024-05-13 04:46:16.697,1223.000000000
2024-05-13 04:46:19.197,1265.000000000
2024-05-13 04:46:22.195,1257.000000000
2024-05-13 04:46:24.695,1247.000000000
2024-05-13 04:46:27.195,1289.000000000
2024-05-13 04:46:29.694,1273.000000000
2024-05-13 04:46:32.194,1273.000000000
2024-05-13 04:46:34.693,1265.000000000
2024-05-13 04:46:37.192,1247.000000000
2024-05-13 04:46:39.692,1257.000000000
2024-05-13 04:46:42.192,1251.000000000
2024-05-13 04:46:44.691,1051.000000000
2024-05-13 04:46:47.191,1060.000000000
2024-05-13 04:46:49.690,1066.000000000
2024-05-13 04:46:52.189,1023.000000000
2024-05-13 04:46:54.691,1037.000000000
2024-05-13 04:46:57.191,1032.000000000
2024-05-13 04:46:59.691,1035.000000000
2024-05-13 04:47:02.191,1255.000000000
2024-05-13 04:47:04.689,1252.000000000
2024-05-13 04:47:07.188,1051.000000000
2024-05-13 04:47:09.689,1088.000000000
2024-05-13 04:47:12.191,1060.000000000
2024-05-13 04:47:14.690,1049.000000000
2024-05-13 04:47:17.189,1033.000000000
2024-05-13 04:47:19.688,1280.000000000
2024-05-13 04:47:22.188,1274.000000000
2024-05-13 04:47:24.697,1253.000000000
2024-05-13 04:47:27.196,1066.000000000
2024-05-13 04:47:29.696,1070.000000000
2024-05-13 04:47:32.195,1063.000000000
2024-05-13 04:47:34.695,1065.000000000
2024-05-13 04:47:37.194,1043.000000000
2024-05-13 04:47:39.693,1280.000000000
2024-05-13 04:47:42.192,1283.000000000
2024-05-13 04:47:44.692,1257.000000000
2024-05-13 04:47:47.191,1275.000000000
2024-05-13 04:47:49.699,1118.000000000
2024-05-13 04:47:52.199,1051.000000000
2024-05-13 04:47:54.698,1064.000000000
2024-05-13 04:47:57.198,1061.000000000
2024-05-13 04:47:59.700,1207.000000000
2024-05-13 04:48:02.200,1253.000000000
2024-05-13 04:48:04.701,1269.000000000
2024-05-13 04:48:07.201,1092.000000000
2024-05-13 04:48:09.700,1060.000000000
2024-05-13 04:48:12.200,1067.000000000
2024-05-13 04:48:14.699,1064.000000000
2024-05-13 04:48:17.199,1043.000000000
2024-05-13 04:48:19.701,1164.000000000
2024-05-13 04:48:22.200,1222.000000000
2024-05-13 04:48:24.703,1240.000000000
2024-05-13 04:48:27.204,1262.000000000
2024-05-13 04:48:29.702,1265.000000000
2024-05-13 04:48:32.203,1069.000000000
2024-05-13 04:48:34.703,1056.000000000
2024-05-13 04:48:37.202,1061.000000000
2024-05-13 04:48:39.701,1036.000000000
2024-05-13 04:48:42.200,1106.000000000
2024-05-13 04:48:44.699,1065.000000000
2024-05-13 04:48:47.198,1040.000000000
2024-05-13 04:48:49.698,1051.000000000
2024-05-13 04:48:52.197,635.000000000
2024-05-13 04:48:54.698,657.000000000
2024-05-13 04:48:57.198,621.000000000
2024-05-13 04:48:59.698,639.000000000
2024-05-13 04:49:02.206,829.000000000
2024-05-13 04:49:04.707,832.000000000
2024-05-13 04:49:07.208,823.000000000
2024-05-13 04:49:09.708,828.000000000
2024-05-13 04:49:12.208,677.000000000
2024-05-13 04:49:14.708,640.000000000
2024-05-13 04:49:17.208,636.000000000
2024-05-13 04:49:19.708,666.000000000
2024-05-13 04:49:22.207,844.000000000
2024-05-13 04:49:24.706,837.000000000
2024-05-13 04:49:27.205,826.000000000
2024-05-13 04:49:29.706,816.000000000
2024-05-13 04:49:32.205,622.000000000
2024-05-13 04:49:34.706,633.000000000
2024-05-13 04:49:37.206,634.000000000
2024-05-13 04:49:39.705,630.000000000
2024-05-13 04:49:42.205,836.000000000
2024-05-13 04:49:44.704,832.000000000
2024-05-13 04:49:47.205,832.000000000
2024-05-13 04:49:49.705,841.000000000
2024-05-13 04:49:52.205,816.000000000
2024-05-13 04:49:54.706,621.000000000
2024-05-13 04:49:57.205,630.000000000
2024-05-13 04:49:59.706,648.000000000
2024-05-13 04:50:02.207,830.000000000
2024-05-13 04:50:04.706,830.000000000
2024-05-13 04:50:07.213,850.000000000
2024-05-13 04:50:09.713,785.000000000
2024-05-13 04:50:12.212,678.000000000
2024-05-13 04:50:14.728,689.000000000
2024-05-13 04:50:17.228,661.000000000
2024-05-13 04:50:19.727,641.000000000
2024-05-13 04:50:22.801,808.000000000
2024-05-13 04:50:25.300,837.000000000
2024-05-13 04:50:27.801,851.000000000
2024-05-13 04:50:30.301,848.000000000
2024-05-13 04:50:32.800,845.000000000
2024-05-13 04:50:35.300,872.000000000
2024-05-13 04:50:37.799,678.000000000
2024-05-13 04:50:40.311,678.000000000
2024-05-13 04:50:42.811,658.000000000
2024-05-13 04:50:45.311,633.000000000
2024-05-13 04:50:47.810,648.000000000
2024-05-13 04:50:50.311,824.000000000
2024-05-13 04:50:52.811,819.000000000
2024-05-13 04:50:55.310,639.000000000
2024-05-13 04:50:57.810,627.000000000
2024-05-13 04:51:00.309,626.000000000
2024-05-13 04:51:02.810,659.000000000
2024-05-13 04:51:05.310,616.000000000
2024-05-13 04:51:07.811,628.000000000
2024-05-13 04:51:10.311,834.000000000
2024-05-13 04:51:12.811,814.000000000
2024-05-13 04:51:15.311,608.000000000
2024-05-13 04:51:17.810,643.000000000
2024-05-13 04:51:20.417,615.000000000
2024-05-13 04:51:22.917,634.000000000
2024-05-13 04:51:25.416,614.000000000
2024-05-13 04:51:27.915,620.000000000
2024-05-13 04:51:30.415,856.000000000
2024-05-13 04:51:32.929,834.000000000
2024-05-13 04:51:35.429,823.000000000
2024-05-13 04:51:37.929,853.000000000
2024-05-13 04:51:40.458,835.000000000
2024-05-13 04:51:42.957,835.000000000
2024-05-13 04:51:45.456,852.000000000
2024-05-13 04:51:47.961,653.000000000
2024-05-13 04:51:50.461,633.000000000
2024-05-13 04:51:52.961,626.000000000
2024-05-13 04:51:55.460,621.000000000
2024-05-13 04:51:57.959,625.000000000
